Accepted Symbol,Scientific Name,Air_Results,ports_Results,ghmi_Results,soc_Results,awc_Results,PropFP,TornArea,FRG,StormArea,Ag,Urb,SpeciesArea,Range_Size,Temp,Precip,pH,sand,silt,clay,Growth Habit,Status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,GH_Subshrub,GH_Graminoid,GH_Shrub,GH_Vine,GH_Forb,GH_Tree,FR - I,FR - II,FR - III,FR - IV,FR - V,85
EUIP,Euphorbia ipecacuanhae,37.85507965,30.36967468,0.418853104,2.161123991,12.25795174,0.202905749,9.56e-9,1,2.04e-8,0.213052175,0.12696225,5.61e-7,112000000000,21.37000084,495.2200317,3.059999943,86.60000324,54.80000162,42.79999852,Forb/herb,native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
VIFL2,Vicia floridana,55.26593018,30.42076874,0.34480992,2.961032629,9.291988373,0.320580375,1.73e-8,1,2.26e-8,0.213086566,0.122463692,4.02e-7,45783538580,17.12000084,607.6500244,3.119999886,86.19999981,33.29999924,30.49999923,Forb/herb,native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
CAPA24,Carya pallida,50.03184128,47.30049133,0.33433491,2.151517868,13.245121,0.16260946,9.97e-9,1,1.36e-8,0.213101632,0.081568408,4.39e-7,354000000000,23.59999919,1380.540039,3.569999695,90.29999995,67.9000001,49.29999852,Tree,native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
SPSI2,Sporobolus silveanus,57.01113129,76.85707855,0.398907304,2.082023621,14.67098331,0.211182357,2.39e-8,1,1.44e-8,0.213275062,0.192028192,3.25e-7,18462078607,15.4800005,546.7700806,3.289999485,66.80000019,51.20000172,47.19999886,Graminoid,native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
ISFL,Isoetes flaccida,52.95217896,29.9012661,0.332568407,4.012391567,9.839224815,0.403628187,1.91e-8,1,2.38e-8,0.213319654,0.121648889,3.75e-7,67733195402,18.02999973,660.1700439,3.869999886,86.19999981,45.00000077,29.99999923,Graminoid,native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
JUCO4,Juncus coriaceus,50.58270645,54.83434677,0.338009328,2.134792566,12.96443176,0.175834227,1.12e-8,1,1.38e-8,0.213453621,0.089056038,4.15e-7,500000000000,24.78000021,1334.97998,4.289999723,90.29999995,69.30000001,57.19999999,Graminoid,native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
HISC11,Hieracium scribneri,42.57461548,41.62327194,0.343752056,2.367531061,11.75307369,0.087375504,1.03e-8,1,6.83e-9,0.213587192,0.087285757,5.08e-7,2048380411,14.79000092,676.4299316,1.74000001,36.59999847,29.29999924,23.39999962,Forb/herb,native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
TRHO2,Triodanis holzingeri,69.62403107,407.5307922,0.257027864,3.130530834,11.37976646,0.112602751,1.12e-8,2,2.07e-9,0.213677237,0.049083273,1.68e-7,306000000000,40.0199995,1211.030029,4.92999959,85.5999999,62.4999969,57,Forb/herb,established,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
ARFL2,Arnoglossum floridanum,50.27692795,30.880476,0.386077762,2.882958889,9.316160202,0.306875586,2.02e-8,1,2.22e-8,0.213702196,0.148283259,3.84e-7,64300188009,16.30999947,478.9700928,3.119999886,84.69999981,23.09999925,22.09999961,Forb/herb,native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
ROHI,Robinia hispida,47.24935532,76.45170593,0.360614687,3.093244553,12.74990082,0.1216842,8.01e-9,1,8.31e-9,0.213709348,0.112756694,4.76e-7,628000000000,33.31999969,5022.029968,5.110000372,90.29999995,69.30000001,57.5,Shrub,established,1,1,1,1,0,1,1,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
SOER,Solidago erecta,49.19923782,68.26385498,0.363283306,2.706719398,12.69690132,0.100881905,6.57e-9,1,9.29e-9,0.213877316,0.094509577,5.63e-7,435000000000,26.36999971,1499.330017,3.439999819,86.9000001,64.90000153,42.79999852,Forb/herb,native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
MARA,Madia radiata,46.01277924,96.9516983,0.247211471,3.525606871,9.396549225,0.102845755,8.71e-10,1,0,0.213982734,0.060206709,1.35e-7,73287036946,34.07999992,1422.610008,4.999999523,82.09999704,41.80000162,53.60000157,Forb/herb,native,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
CATO9,Carex tompkinsii,58.23847198,152.0560303,0.195733279,3.945447445,7.913032532,0.037448025,1.04e-9,1,0,0.214000089,0.035617538,1.72e-7,24935955598,32.88000107,1541.5,5.410000086,64.79999828,26.79999924,45.70000005,Graminoid,native,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
MIGR3,Mimulus gracilipes,58.23847198,152.0560303,0.195733279,3.945447445,7.913032532,0.037448025,1.04e-9,1,0,0.214000089,0.035617538,1.72e-7,24935955598,32.88000107,1541.5,5.410000086,64.79999828,26.79999924,45.70000005,Forb/herb,native,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
OXPR,Oxalis priceae,48.78233337,65.12985992,0.335562289,1.985163093,12.95552921,0.195282273,1.46e-8,1,1.36e-8,0.214007255,0.099712965,3.68e-7,120000000000,23.89999962,861.8600464,3.599999905,90.29999995,69.30000001,56.10000151,Forb/herb,native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
VACR,Vaccinium crassifolium,36.72483063,34.97598267,0.388332874,2.062555075,12.60136604,0.23233461,1.05e-8,1,2.3e-8,0.21401313,0.087703167,4.21e-7,70382569630,17.01000118,407.2401123,3.059999943,86.60000324,41.59999943,42.09999847,Shrub,native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
PHFI2,Phacelia fimbriata,46.55469131,104.6057358,0.32309258,3.936500549,12.01554108,0.067721252,3.78e-9,1,5.61e-9,0.214020243,0.089488032,6.33e-7,15331948758,18.59000087,1018.040039,1.53000021,42.89999866,45.30000114,32.19999838,Forb/herb,native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
PIGR4,Pityopsis graminifolia,48.56604385,55.59980011,0.335237235,2.468515873,12.6163044,0.229242341,1.29e-8,1,1.55e-8,0.214086116,0.096237909,3.76e-7,722000000000,26.7099998,1548.210022,4.799999952,90.29999995,69.5,57.69999999,Forb/herb,native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
BOHI2,Bouteloua hirsuta,70.6322937,473.901001,0.234612599,3.482726097,11.60108852,0.099489464,8.26e-9,2,2.17e-9,0.21428584,0.034829304,1.31e-7,1720000000000,41.21999931,1457.339973,7.399999976,87.80000019,69.39999998,57.69999999,Graminoid,native,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
HESP3,Hexalectris spicata,53.47826767,155.2888641,0.319002509,2.680052519,11.82596779,0.146479293,1.08e-8,1,8.49e-9,0.214465852,0.093159106,4.05e-7,393000000000,30.10999972,1972.400009,4.369999886,86.9000001,69.30000001,57.19999999,Forb/herb,native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
CLCO4,Clematis coactilis,37.32224655,131.3190918,0.295060754,3.762727022,10.65304089,0.047531862,7.3e-10,1,5.84e-9,0.214540731,0.081323934,8.18e-7,6852451827,16.49000025,540.6699219,1.5,28.00000095,20.69999886,24.00000191,Forb/herb,native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
ASOB,Asclepias obovata,53.47763062,52.98468018,0.279326707,1.967891216,12.63966084,0.251819465,1.41e-8,1,1.62e-8,0.214730318,0.069062939,3.23e-7,118000000000,16.81999874,853.8099976,3.779999733,90.29999995,64.20000315,55.60000157,Forb/herb,native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
PLHO,Plantago hookeriana,71.88484192,284.888092,0.236595154,3.134236574,10.05897522,0.136571453,9.1e-9,2,6.38e-9,0.215001984,0.056964748,1.6e-7,191000000000,25.2699995,1343.030029,3.880000114,87.80000019,55.90000153,55.29999995,Forb/herb,established,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
PAVE2,Panicum verrucosum,45.40159225,44.8586998,0.373127133,2.474691391,12.22187233,0.203005506,1.21e-8,1,1.6e-8,0.215139019,0.112390251,4.95e-7,464000000000,28.80000037,1399.890076,4.32000041,90.29999995,67,56.60000151,Graminoid,native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
PAHI3,Panicum hillmanii,62.05273819,374.458252,0.262196809,4.024841785,11.70137691,0.099253536,8.16e-9,2,6.17e-10,0.215209846,0.049763367,1.35e-7,125000000000,32.73000097,1796.080017,5.299999475,81.40000153,58.19999838,53.30000162,Graminoid,established,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
SISA3,Sisyrinchium sagittiferum,49.21566391,49.25746918,0.365268469,2.049719095,14.41020298,0.289930377,1.92e-8,1,1.47e-8,0.215298965,0.13878117,2.94e-7,40773231623,16.21999931,587.750061,3.349999905,66.89999962,54.50000095,52.60000134,Forb/herb,native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
HAAB2,Harrisia aboriginum,31.783144,16.61370659,0.475456983,4.019622326,9.615842819,0.351688409,4.04e-8,1,1.97e-8,0.215409271,0.267171723,4.2e-7,7156460985,13.20999908,279.9400635,2.389999866,84.4000001,12.50000036,18.20000005,Shrub,native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
ECLA,Echinacea laevigata,36.88469696,53.35489273,0.404189616,2.354179859,12.20106792,0.120655541,9.66e-9,1,9.41e-9,0.215464998,0.114555781,4.3e-7,15520587267,19.69000053,581.6699219,1.829999924,77.99999857,51.20000172,37.19999981,Forb/herb,native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
XYCA2,Xyris calcicola,49.79796219,30.16260529,0.330726922,5.673603535,12.64574528,0.489738336,2.06e-8,1,2.51e-8,0.21551973,0.126107257,2.28e-7,26433258446,16.71999931,571.7600098,2.869999886,84.4000001,45.20000076,22.59999961,Forb/herb,native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
LERA,Lechea racemulosa,44.21010208,72.50048828,0.388286084,2.953522205,12.27989006,0.088325039,5.89e-9,1,8.38e-9,0.215745929,0.118071002,6.1e-7,433000000000,23.68999916,1463.059998,3.270000219,86.9000001,58.69999933,51.70000005,Forb/herb,native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
PYFL,Pycnanthemum flexuosum,43.87522507,39.17443085,0.355600476,2.003962517,12.05945873,0.221575448,1.02e-8,1,2.19e-8,0.215750594,0.080389964,4.43e-7,164000000000,23.61999965,1185.570007,3.059999943,86.80000019,66.59999692,43.79999852,Forb/herb,established,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
PIVI2,Pinus virginiana,47.51341248,67.28708649,0.370416403,2.849911928,12.31221867,0.093443109,6.87e-9,1,7.57e-9,0.21589434,0.106661907,5.29e-7,593000000000,24.93999916,1499.330017,3.879999876,86.9000001,65.30000162,48.29999852,Tree,established,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0
LICA16,Ligusticum canadense,51.65423965,89.61554718,0.329235703,2.793277264,12.14039707,0.07983526,6.77e-9,1,7.23e-9,0.216242885,0.087523912,5.04e-7,300000000000,23.85000092,1466.650024,3.839999914,79.60000324,62.00000143,39.29999828,Forb/herb,established,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
REFL,Redfieldia flexuosa,74.18164063,587.8040161,0.198780984,4.05205965,11.63698101,0.078886523,8.2e-9,2,2.07e-10,0.216368391,0.019386835,8.48e-8,291000000000,31.72000027,1364.189972,7.460000396,80.5999999,61.5,51.00000155,Graminoid,established,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
HELA2,Helianthus laevigatus,39.49511719,129.5883789,0.302883685,3.380013466,11.40770912,0.052784582,2.91e-9,1,6.35e-9,0.216435699,0.071893167,5.52e-7,49789165920,22.81000048,1117.419983,2.179999828,50.80000162,44.30000114,31.09999943,Forb/herb,established,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
ELNA,Eleocharis nana,57.63232422,31.69605255,0.407596529,2.882513523,9.348197937,0.361701513,3e-8,1,2.86e-8,0.216446474,0.154969937,3.96e-7,8000395237,15.84000015,392.7600098,2.730000019,86.19999981,33.09999925,29.69999921,Graminoid,native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
PHCO30,Phacelia covillei,32.17383575,64.80445099,0.516498208,2.180727005,13.0729208,0.088417231,9.08e-9,1,1.31e-8,0.216616177,0.16152997,6.45e-7,10566612885,16.30000067,180.4000244,2.239999771,68.4000001,52.10000134,37.90000153,Forb/herb,native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
ELAL,Eleocharis albida,41.04711914,19.57359886,0.362907976,3.403053761,12.14244366,0.395376324,1.93e-8,1,2.35e-8,0.216630955,0.135118894,3.73e-7,154000000000,23.33999968,1223.059937,4.659999847,90.29999995,59.90000153,54.79999846,Graminoid,native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
MAPU3,Matelea pubiflora,54.10339355,34.43831253,0.379935265,2.63893652,9.179514885,0.275667326,1.79e-8,1,2.2e-8,0.216737076,0.13418032,3.8e-7,40534160711,16.40999985,416.0300293,2.980000019,84.4000001,42.70000154,37.49999923,Forb/herb,native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
EUGL7,Eupatorium glaucescens,44.27322006,51.90419388,0.352718741,2.042927504,11.86259651,0.216505634,1.27e-8,1,1.89e-8,0.216926643,0.095326126,3.65e-7,211000000000,21.35999966,1122.700012,4.529999733,90.29999995,59.70000154,55.8000015,Forb/herb,native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
RHMI11,Rhus michauxii,35.61615753,75.11671448,0.430119574,1.99121654,11.93266964,0.111935692,1e-8,1,1.67e-8,0.21695834,0.11723795,5.23e-7,19998822938,20.48999977,358.2400513,1.599999905,84.4000001,46.09999925,36.60000151,Shrub,native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
